date,id,jansi_type,jansi_english_name,jansi_gujarati_name,arrival,lowrate,highrate
15/01/2025,88199,grain,Groundnut Big,મગફળી જાડી,0,910,1156
15/01/2025,88200,grain,Groundnut Small,મગફળી જીણી,0,940,1260
15/01/2025,88201,grain,Seasmum,તલી ,400,1800,2305
15/01/2025,88202,grain,Castor seed,એરંડા,100,1190,1234
15/01/2025,88203,grain,Thymol,અજમો,15,1251,1700
15/01/2025,88204,grain,Soyabin,સોયાબીન,400,795,835
15/01/2025,88205,grain,Groundnut-Fada,સીંગફાડા,700,1050,1300
15/01/2025,88206,grain,Sesmum-Black,કાળા તલ ,80,3300,4575
15/01/2025,88207,grain,Garlic,લસણ,351,1401,3050
15/01/2025,88208,grain,Corriander,ધાણા,90,1150,1381
15/01/2025,88209,grain,Chillies,મરચા સુકા ,100,1400,2405
15/01/2025,88210,grain,Dhani,ધાણી,25,1168,1560
15/01/2025,88211,grain,Variyali,વરીયાળી,100,1315,1565
15/01/2025,88212,grain,Cummin,જીરૂ,450,3900,4286
15/01/2025,88213,grain,Mustard,રાય,20,980,1190
15/01/2025,88214,grain,Fenugreek,મેથી,100,900,1147
15/01/2025,88215,grain,Mustard seed,રાયડો,40,910,1108
15/01/2025,88216,grain,Guvar Bee,ગુવારનું બી,30,1000,1000
16/01/2025,88252,grain,Cotton B.T.,કપાસ બી.ટી.,1600,1360,1526
16/01/2025,88253,grain,Wheat Lokvan,ઘઉં લોકવન,205,594,636
16/01/2025,88254,grain,Wheat Tukda,ઘઉં ટુકડા,350,608,666
16/01/2025,88255,grain,Jowar White,જુવાર સફેદ,30,790,893
16/01/2025,88256,grain,Jowar Red,જુવાર લાલ,20,800,1084
16/01/2025,88257,grain,Jowar Yellow,જુવાર પીળી ,50,441,544
16/01/2025,88258,grain,Bajri,બાજરી,12,495,514
16/01/2025,88259,grain,Tuver,તુવેર,260,1320,1700
16/01/2025,88260,grain,Gram Yellow,ચણા પીળા,190,1050,1282
16/01/2025,88261,grain,Gram White,ચણા સફેદ,80,1000,2280
16/01/2025,88262,grain,Urad,અડદ,200,1300,1600
16/01/2025,88263,grain,Mung,મગ,250,1530,1943
16/01/2025,88264,grain,Val Deshi,વાલ દેશી,20,1200,1550
16/01/2025,88265,grain,Choli,ચોળી,80,1315,2180
16/01/2025,88266,grain,Math,મઠ,50,820,1321
16/01/2025,88267,grain,Groundnut Big,મગફળી જાડી,0,910,1141
16/01/2025,88268,grain,Groundnut Small,મગફળી જીણી,0,930,1230
16/01/2025,88269,grain,Seasmum,તલી ,400,1750,2250
16/01/2025,88270,grain,Sunflower,સુરજમુખી,7,945,945
16/01/2025,88271,grain,Castor seed,એરંડા,150,1212,1234
16/01/2025,88272,grain,Thymol,અજમો,30,1250,2499
16/01/2025,88273,grain,Soyabin,સોયાબીન,400,800,827
16/01/2025,88274,grain,Groundnut-Fada,સીંગફાડા,420,1040,1280
16/01/2025,88275,grain,Sesmum-Black,કાળા તલ ,50,3000,4650
16/01/2025,88276,grain,Garlic,લસણ,275,1411,2900
16/01/2025,88277,grain,Corriander,ધાણા,100,1250,1568
16/01/2025,88278,grain,Chillies,મરચા સુકા ,215,1330,2440
16/01/2025,88279,grain,Dhani,ધાણી,20,1350,1621
16/01/2025,88280,grain,Variyali,વરીયાળી,70,1175,1444
16/01/2025,88281,grain,Cummin,જીરૂ,430,4000,4351
16/01/2025,88282,grain,Mustard,રાય,30,1000,1300
16/01/2025,88283,grain,Fenugreek,મેથી,80,990,1123
16/01/2025,88284,grain,Mustard seed,રાયડો,40,960,1050
16/01/2025,88285,grain,Guvar Bee,ગુવારનું બી,30,945,1025
17/01/2025,88321,grain,Cotton B.T.,કપાસ બી.ટી.,2100,1340,1503
17/01/2025,88322,grain,Wheat Lokvan,ઘઉં લોકવન,150,601,641
17/01/2025,88323,grain,Wheat Tukda,ઘઉં ટુકડા,450,612,673
17/01/2025,88324,grain,Jowar White,જુવાર સફેદ,160,775,874
17/01/2025,88325,grain,Bajri,બાજરી,11,460,485
17/01/2025,88326,grain,Tuver,તુવેર,350,1300,1720
17/01/2025,88327,grain,Gram Yellow,ચણા પીળા,340,1050,1265
17/01/2025,88328,grain,Gram White,ચણા સફેદ,180,1400,2325
17/01/2025,88329,grain,Urad,અડદ,225,1100,1625
17/01/2025,88330,grain,Mung,મગ,300,1250,1850
17/01/2025,88331,grain,Choli,ચોળી,40,1330,2660
17/01/2025,88332,grain,Math,મઠ,75,600,1190
17/01/2025,88333,grain,Kulthi,કળથી,8,736,736
17/01/2025,88334,grain,Groundnut Big,મગફળી જાડી,3000,930,1155
17/01/2025,88335,grain,Groundnut Small,મગફળી જીણી,4500,950,1250
17/01/2025,88336,grain,Linseed,અળશી,25,1062,1062
17/01/2025,88337,grain,Seasmum,તલી ,480,1800,2300
17/01/2025,88338,grain,Castor seed,એરંડા,175,1175,1234
17/01/2025,88339,grain,Thymol,અજમો,3,1250,1250
17/01/2025,88340,grain,Dil Seed,સુવા,2,1082,1082
17/01/2025,88341,grain,Soyabin,સોયાબીન,300,760,827
17/01/2025,88342,grain,Groundnut-Fada,સીંગફાડા,560,1060,1285
17/01/2025,88343,grain,Sesmum-Black,કાળા તલ ,45,3000,4444
17/01/2025,88344,grain,Garlic,લસણ,350,1451,3250
17/01/2025,88345,grain,Corriander,ધાણા,130,1100,1600
17/01/2025,88346,grain,Chillies,મરચા સુકા ,320,1000,2600
17/01/2025,88347,grain,Dhani,ધાણી,20,1280,1601
17/01/2025,88348,grain,Variyali,વરીયાળી,30,1218,1505
17/01/2025,88349,grain,Cummin,જીરૂ,660,3900,4299
17/01/2025,88350,grain,Mustard,રાય,110,1095,1329
17/01/2025,88351,grain,Fenugreek,મેથી,100,950,1200
17/01/2025,88352,grain,Isabgul,ઇસબગુલ,2,1300,1300
17/01/2025,88353,grain,Mustard seed,રાયડો,50,980,1116
17/01/2025,88354,grain,Rajkoo Bee,રજકાનું બી ,3,2200,3800
17/01/2025,88355,grain,Guvar Bee,ગુવારનું બી,100,990,1040
18/01/2025,88391,grain,Cotton B.T.,કપાસ બી.ટી.,2000,1389,1505
18/01/2025,88392,grain,Wheat Lokvan,ઘઉં લોકવન,110,596,646
18/01/2025,88393,grain,Wheat Tukda,ઘઉં ટુકડા,350,613,666
18/01/2025,88394,grain,Jowar White,જુવાર સફેદ,115,785,884
18/01/2025,88395,grain,Jowar Yellow,જુવાર પીળી ,10,350,500
18/01/2025,88396,grain,Bajri,બાજરી,3,430,542
18/01/2025,88397,grain,Tuver,તુવેર,450,1280,1700
18/01/2025,88398,grain,Gram Yellow,ચણા પીળા,280,1000,1280
18/01/2025,88399,grain,Gram White,ચણા સફેદ,130,1250,2235
18/01/2025,88400,grain,Urad,અડદ,240,1300,1655
18/01/2025,88401,grain,Mung,મગ,205,1155,1851
18/01/2025,88402,grain,Val Deshi,વાલ દેશી,2,1515,1515
18/01/2025,88403,grain,Choli,ચોળી,80,1580,2940
18/01/2025,88404,grain,Math,મઠ,160,950,1399
18/01/2025,88405,grain,Kulthi,કળથી,5,945,945
18/01/2025,88406,grain,Groundnut Seed,સીંગદાણા,5,1275,1335
18/01/2025,88407,grain,Groundnut Big,મગફળી જાડી,0,932,1152
18/01/2025,88408,grain,Groundnut Small,મગફળી જીણી,0,940,1265
18/01/2025,88409,grain,Seasmum,તલી ,600,1700,2250
18/01/2025,88410,grain,Castor seed,એરંડા,150,1203,1232
18/01/2025,88411,grain,Thymol,અજમો,20,1731,2411
18/01/2025,88412,grain,Dil Seed,સુવા,10,1262,1325
18/01/2025,88413,grain,Soyabin,સોયાબીન,300,790,825
18/01/2025,88414,grain,Groundnut-Fada,સીંગફાડા,280,1060,1290
18/01/2025,88415,grain,Sesmum-Black,કાળા તલ ,60,3100,4399
18/01/2025,88416,grain,Garlic,લસણ,310,1470,3400
18/01/2025,88417,grain,Corriander,ધાણા,200,1100,1768
18/01/2025,88418,grain,Chillies,મરચા સુકા ,200,1000,2600
18/01/2025,88419,grain,Dhani,ધાણી,15,1320,1551
18/01/2025,88420,grain,Variyali,વરીયાળી,100,1100,1396
18/01/2025,88421,grain,Cummin,જીરૂ,720,3950,4296
18/01/2025,88422,grain,Fenugreek,મેથી,50,990,1118
18/01/2025,88423,grain,Isabgul,ઇસબગુલ,2,1111,1500
18/01/2025,88424,grain,Mustard seed,રાયડો,25,960,1080
18/01/2025,88425,grain,Rajkoo Bee,રજકાનું બી ,1,2200,2700
18/01/2025,88426,grain,Guvar Bee,ગુવારનું બી,170,1000,1045
20/01/2025,88462,grain,Cotton B.T.,કપાસ બી.ટી.,2900,1325,1520
20/01/2025,88463,grain,Wheat Lokvan,ઘઉં લોકવન,125,598,642
20/01/2025,88464,grain,Wheat Tukda,ઘઉં ટુકડા,450,611,663
20/01/2025,88465,grain,Jowar White,જુવાર સફેદ,210,790,904
20/01/2025,88466,grain,Tuver,તુવેર,460,1240,1680
20/01/2025,88467,grain,Gram Yellow,ચણા પીળા,300,1050,1248
20/01/2025,88468,grain,Gram White,ચણા સફેદ,200,1200,2317
20/01/2025,88469,grain,Urad,અડદ,200,1200,1634
20/01/2025,88470,grain,Mung,મગ,300,1155,2025
20/01/2025,88471,grain,Val Deshi,વાલ દેશી,75,1200,1478
20/01/2025,88472,grain,Choli,ચોળી,90,1630,2700
20/01/2025,88473,grain,Math,મઠ,300,800,1300
20/01/2025,88474,grain,Kulthi,કળથી,8,771,771
20/01/2025,88475,grain,Groundnut Seed,સીંગદાણા,15,1219,1330
20/01/2025,88476,grain,Groundnut Big,મગફળી જાડી,0,940,1170
20/01/2025,88477,grain,Groundnut Small,મગફળી જીણી,0,970,1260
20/01/2025,88478,grain,Linseed,અળશી,25,1080,1080
20/01/2025,88479,grain,Seasmum,તલી ,500,1700,2250
20/01/2025,88480,grain,Sunflower,સુરજમુખી,11,946,946
20/01/2025,88481,grain,Castor seed,એરંડા,200,1200,1241
20/01/2025,88482,grain,Dil Seed,સુવા,10,1125,1265
20/01/2025,88483,grain,Soyabin,સોયાબીન,500,780,830
20/01/2025,88484,grain,Groundnut-Fada,સીંગફાડા,980,1040,1290
20/01/2025,88485,grain,Sesmum-Black,કાળા તલ ,80,3850,4100
20/01/2025,88486,grain,Garlic,લસણ,401,1601,3606
20/01/2025,88487,grain,Corriander,ધાણા,100,1170,1511
20/01/2025,88488,grain,Chillies,મરચા સુકા ,290,1100,2350
20/01/2025,88489,grain,Dhani,ધાણી,10,1200,1550
20/01/2025,88490,grain,Variyali,વરીયાળી,120,1145,1420
20/01/2025,88491,grain,Cummin,જીરૂ,1200,4000,4296
20/01/2025,88492,grain,Mustard,રાય,45,1140,1270
20/01/2025,88493,grain,Fenugreek,મેથી,75,980,1080
20/01/2025,88494,grain,Mustard seed,રાયડો,85,1080,1129
20/01/2025,88495,grain,Rajkoo Bee,રજકાનું બી ,1,2700,3475
20/01/2025,88496,grain,Guvar Bee,ગુવારનું બી,160,980,1020
21/01/2025,88532,grain,Cotton B.T.,કપાસ બી.ટી.,2500,1325,1525
21/01/2025,88533,grain,Wheat Lokvan,ઘઉં લોકવન,100,600,650
21/01/2025,88534,grain,Wheat Tukda,ઘઉં ટુકડા,700,600,674
21/01/2025,88535,grain,Jowar White,જુવાર સફેદ,92,771,911
21/01/2025,88536,grain,Jowar Yellow,જુવાર પીળી ,20,411,554
21/01/2025,88537,grain,Tuver,તુવેર,550,1240,1640
21/01/2025,88538,grain,Gram Yellow,ચણા પીળા,600,1020,1265
21/01/2025,88539,grain,Gram White,ચણા સફેદ,200,1200,2500
21/01/2025,88540,grain,Urad,અડદ,175,1268,1602
21/01/2025,88541,grain,Mung,મગ,230,1200,1830
21/01/2025,88542,grain,Val Deshi,વાલ દેશી,13,1050,1490
21/01/2025,88543,grain,Val Papdi,વાલ પાપડી,12,1325,1325
21/01/2025,88544,grain,Choli,ચોળી,30,1458,2933
21/01/2025,88545,grain,Math,મઠ,150,700,1261
21/01/2025,88546,grain,Kulthi,કળથી,12,815,925
21/01/2025,88547,grain,Groundnut Big,મગફળી જાડી,5400,920,1150
21/01/2025,88548,grain,Groundnut Small,મગફળી જીણી,8100,940,1250
21/01/2025,88549,grain,Seasmum,તલી ,400,1700,2323
21/01/2025,88550,grain,Castor seed,એરંડા,150,1222,1279
21/01/2025,88551,grain,Thymol,અજમો,10,1544,2021
21/01/2025,88552,grain,Dil Seed,સુવા,20,775,1310
21/01/2025,88553,grain,Soyabin,સોયાબીન,350,790,835
21/01/2025,88554,grain,Groundnut-Fada,સીંગફાડા,1000,1060,1310
21/01/2025,88555,grain,Sesmum-Black,કાળા તલ ,60,3380,4400
21/01/2025,88556,grain,Garlic,લસણ,800,1511,3400
21/01/2025,88557,grain,Corriander,ધાણા,120,1250,1600
21/01/2025,88558,grain,Chillies,મરચા સુકા ,320,1150,2450
21/01/2025,88559,grain,Dhani,ધાણી,25,1260,1846
21/01/2025,88560,grain,Variyali,વરીયાળી,70,1200,1440
21/01/2025,88561,grain,Cummin,જીરૂ,840,4050,4286
21/01/2025,88562,grain,Fenugreek,મેથી,120,880,1218
21/01/2025,88563,grain,Mustard seed,રાયડો,50,940,1126
21/01/2025,88564,grain,Rajkoo Bee,રજકાનું બી ,6,3000,4499
21/01/2025,88565,grain,Guvar Bee,ગુવારનું બી,250,1010,1040
22/01/2025,88601,grain,Cotton B.T.,કપાસ બી.ટી.,2950,1310,1526
22/01/2025,88602,grain,Wheat Lokvan,ઘઉં લોકવન,110,606,638
22/01/2025,88603,grain,Wheat Tukda,ઘઉં ટુકડા,600,600,660
22/01/2025,88604,grain,Jowar White,જુવાર સફેદ,80,770,950
22/01/2025,88605,grain,Jowar Yellow,જુવાર પીળી ,5,400,520
22/01/2025,88606,grain,Bajri,બાજરી,6,475,540
22/01/2025,88607,grain,Tuver,તુવેર,700,1250,1630
22/01/2025,88608,grain,Gram Yellow,ચણા પીળા,250,1000,1234
22/01/2025,88609,grain,Gram White,ચણા સફેદ,80,1100,2150
22/01/2025,88610,grain,Urad,અડદ,225,1250,1570
22/01/2025,88611,grain,Mung,મગ,225,1220,1860
22/01/2025,88612,grain,Val Deshi,વાલ દેશી,33,1000,1300
22/01/2025,88613,grain,Val Papdi,વાલ પાપડી,12,1325,1325
22/01/2025,88614,grain,Choli,ચોળી,95,1790,3180
22/01/2025,88615,grain,Math,મઠ,150,800,1200
22/01/2025,88616,grain,Kulthi,કળથી,125,850,950
22/01/2025,88617,grain,Groundnut Seed,સીંગદાણા,4,1336,1336
22/01/2025,88618,grain,Groundnut Big,મગફળી જાડી,0,910,1145
22/01/2025,88619,grain,Groundnut Small,મગફળી જીણી,0,930,1230
22/01/2025,88620,grain,Linseed,અળશી,31,1080,1080
22/01/2025,88621,grain,Seasmum,તલી ,400,1725,2300
22/01/2025,88622,grain,Castor seed,એરંડા,160,1100,1247
22/01/2025,88623,grain,Thymol,અજમો,10,1424,2100
22/01/2025,88624,grain,Soyabin,સોયાબીન,500,790,826
22/01/2025,88625,grain,Groundnut-Fada,સીંગફાડા,840,1050,1320
22/01/2025,88626,grain,Sesmum-Black,કાળા તલ ,45,3200,4545
22/01/2025,88627,grain,Garlic,લસણ,1050,1421,3150
22/01/2025,88628,grain,Corriander,ધાણા,200,1210,1540
22/01/2025,88629,grain,Chillies,મરચા સુકા ,340,1150,2500
22/01/2025,88630,grain,Dhani,ધાણી,40,1280,1768
22/01/2025,88631,grain,Variyali,વરીયાળી,30,1170,1293
22/01/2025,88632,grain,Cummin,જીરૂ,720,4040,4300
22/01/2025,88633,grain,Mustard,રાય,20,1010,1228
22/01/2025,88634,grain,Fenugreek,મેથી,25,1050,1370
22/01/2025,88635,grain,kalonji,કલોંજી,3,3589,3589
22/01/2025,88636,grain,Mustard seed,રાયડો,40,990,1124
22/01/2025,88637,grain,Guvar Bee,ગુવારનું બી,130,980,1022
23/01/2025,88673,grain,Cotton B.T.,કપાસ બી.ટી.,2400,1310,1521
23/01/2025,88674,grain,Wheat Lokvan,ઘઉં લોકવન,60,601,643
23/01/2025,88675,grain,Wheat Tukda,ઘઉં ટુકડા,430,604,680
23/01/2025,88676,grain,Jowar White,જુવાર સફેદ,190,775,961
23/01/2025,88677,grain,Jowar Red,જુવાર લાલ,5,850,1234
23/01/2025,88678,grain,Jowar Yellow,જુવાર પીળી ,10,400,500
23/01/2025,88679,grain,Bajri,બાજરી,5,421,501
23/01/2025,88680,grain,Tuver,તુવેર,600,1375,1732
23/01/2025,88681,grain,Gram Yellow,ચણા પીળા,350,1000,1211
23/01/2025,88682,grain,Gram White,ચણા સફેદ,90,1200,2200
23/01/2025,88683,grain,Urad,અડદ,175,1250,1560
23/01/2025,88684,grain,Mung,મગ,260,1200,1857
23/01/2025,88685,grain,Val Deshi,વાલ દેશી,50,1050,1200
23/01/2025,88686,grain,Choli,ચોળી,10,1400,2801
23/01/2025,88687,grain,Math,મઠ,175,890,1280
23/01/2025,88688,grain,Kulthi,કળથી,20,785,856
23/01/2025,88689,grain,Groundnut Big,મગફળી જાડી,0,910,1152
23/01/2025,88690,grain,Groundnut Small,મગફળી જીણી,0,929,1210
23/01/2025,88691,grain,Seasmum,તલી ,450,1700,2351
23/01/2025,88692,grain,Sunflower,સુરજમુખી,24,1176,1176
23/01/2025,88693,grain,Castor seed,એરંડા,300,1190,1265
23/01/2025,88694,grain,Thymol,અજમો,15,1734,1734
23/01/2025,88695,grain,Dil Seed,સુવા,10,1140,1140
23/01/2025,88696,grain,Soyabin,સોયાબીન,400,785,825
23/01/2025,88697,grain,Groundnut-Fada,સીંગફાડા,980,1055,1330
23/01/2025,88698,grain,Sesmum-Black,કાળા તલ ,40,3180,4790
23/01/2025,88699,grain,Garlic,લસણ,1200,1000,2500
23/01/2025,88700,grain,Corriander,ધાણા,170,1110,1549
23/01/2025,88701,grain,Chillies,મરચા સુકા ,480,900,2600
23/01/2025,88702,grain,Dhani,ધાણી,20,1130,1738
23/01/2025,88703,grain,Variyali,વરીયાળી,130,1142,1546
23/01/2025,88704,grain,Cummin,જીરૂ,660,4060,4325
23/01/2025,88705,grain,Mustard,રાય,50,1170,1307
23/01/2025,88706,grain,Fenugreek,મેથી,80,960,1190
23/01/2025,88707,grain,Isabgul,ઇસબગુલ,15,1671,2000
23/01/2025,88708,grain,kalonji,કલોંજી,2,3725,3725
23/01/2025,88709,grain,Mustard seed,રાયડો,85,1050,1130
23/01/2025,88710,grain,Guvar Bee,ગુવારનું બી,25,990,1025
24/01/2025,88746,grain,Cotton B.T.,કપાસ બી.ટી.,2200,1330,1480
24/01/2025,88747,grain,Wheat Lokvan,ઘઉં લોકવન,90,603,641
24/01/2025,88748,grain,Wheat Tukda,ઘઉં ટુકડા,700,606,681
24/01/2025,88749,grain,Jowar White,જુવાર સફેદ,60,614,744
24/01/2025,88750,grain,Jowar Red,જુવાર લાલ,25,668,891
24/01/2025,88751,grain,Jowar Yellow,જુવાર પીળી ,15,430,534
24/01/2025,88752,grain,Bajri,બાજરી,8,400,530
24/01/2025,88753,grain,Tuver,તુવેર,700,1200,1650
24/01/2025,88754,grain,Gram Yellow,ચણા પીળા,400,970,1203
24/01/2025,88755,grain,Gram White,ચણા સફેદ,125,1000,2160
24/01/2025,88756,grain,Urad,અડદ,180,1300,1610
24/01/2025,88757,grain,Mung,મગ,325,1200,1854
24/01/2025,88758,grain,Val Deshi,વાલ દેશી,75,900,1300
24/01/2025,88759,grain,Choli,ચોળી,100,1400,2500
24/01/2025,88760,grain,Math,મઠ,150,900,1231
24/01/2025,88761,grain,Kulthi,કળથી,30,750,886
24/01/2025,88762,grain,Groundnut Big,મગફળી જાડી,3840,900,1148
24/01/2025,88763,grain,Groundnut Small,મગફળી જીણી,5760,925,1225
24/01/2025,88764,grain,Seasmum,તલી ,640,1725,2275
24/01/2025,88765,grain,Castor seed,એરંડા,415,1100,1256
24/01/2025,88766,grain,Thymol,અજમો,10,1721,2121
24/01/2025,88767,grain,Soyabin,સોયાબીન,700,775,825
24/01/2025,88768,grain,Groundnut-Fada,સીંગફાડા,700,1040,1300
24/01/2025,88769,grain,Sesmum-Black,કાળા તલ ,60,3050,4520
