date,id,jansi_type,jansi_english_name,jansi_gujarati_name,arrival,lowrate,highrate,month,year,avg_rate
2025-11-21,104792,grain,Math,મઠ,0.005434782608695653,900,1500,11,2025,0.1062829194883371
2025-11-21,104793,grain,Peas,વટાણા,0.0013043478260869566,1500,2100,11,2025,0.1627163280662152
2025-11-21,104794,grain,Kulthi,કળથી,0.0029347826086956524,375,720,11,2025,0.044911587659894656
2025-11-21,104795,grain,Rajma,રાજમા,0.0032608695652173916,900,1521,11,2025,0.10727050413844996
2025-11-21,104796,grain,Groundnut Big,મગફળી જાડી,0.4782608695652174,1010,1385,11,2025,0.10604778028592926
2025-11-21,104797,grain,Groundnut Small,મગફળી જીણી,0.40869565217391307,1095,1390,11,2025,0.11028028592927012
2025-11-21,104798,grain,Linseed,અળશી,0.00010869565217391305,1400,1600,11,2025,0.13449962377727612
2025-11-21,104799,grain,Seasmum,તલી ,0.01782608695652174,1950,2257,11,2025,0.19126222723852518
2025-11-21,104800,grain,Castor seed,એરંડા,0.006956521739130435,1250,1328,11,2025,0.11465387509405568
2025-11-21,104801,grain,Dil Seed,સુવા,2.173913043478261e-05,1280,1280,11,2025,0.11380737396538751
2025-11-21,104802,grain,Soyabin,સોયાબીન,0.04347826086956522,876,916,11,2025,0.07768999247554552
2025-11-21,104803,grain,Groundnut-Fada,સીંગફાડા,0.024347826086956525,950,1444,11,2025,0.1060007524454477
2025-11-21,104804,grain,Sesmum-Black,કાળા તલ ,0.011304347826086957,3460,5150,11,2025,0.39832580887885627
2025-11-21,104805,grain,Garlic,લસણ,0.01391304347826087,650,1025,11,2025,0.0721877351392024
2025-11-21,104806,grain,Corriander,ધાણા,0.002826086956521739,1350,1605,11,2025,0.1323833709556057
2025-11-21,104807,grain,Chillies,મરચા સુકા ,0.0006521739130434783,1200,4050,11,2025,0.24031226486079757
2025-11-21,104808,grain,Dhani,ધાણી,0.0025217391304347826,1390,1720,11,2025,0.13967268623024828
2025-11-21,104809,grain,Variyali,વરીયાળી,0.0027173913043478264,1150,1550,11,2025,0.12039127163280662
2025-11-21,104810,grain,Cummin,જીરૂ,0.01565217391304348,3550,4075,11,2025,0.35200338600451464
2025-11-21,104811,grain,Mustard,રાય,0.0004347826086956522,1650,1987,11,2025,0.1644563581640331
2025-11-21,104812,grain,Fenugreek,મેથી,0.00956521739130435,1000,1450,11,2025,0.10863431151241534
2025-11-21,104813,grain,Mustard seed,રાયડો,0.0030434782608695656,1300,1360,11,2025,0.11851015801354402
2025-11-21,104814,grain,Rajkoo Bee,રજકાનું બી ,0.00010869565217391305,5400,8700,11,2025,0.6565086531226486
2025-11-21,104815,grain,Guvar Bee,ગુવારનું બી,0.0006521739130434783,800,855,11,2025,0.0712471783295711
2025-11-22,104851,grain,Cotton B.T.,કપાસ બી.ટી.,0.11739130434782609,1310,1480,11,2025,0.12462377727614747
2025-11-22,104852,grain,Wheat Lokvan,ઘઉં લોકવન,0.0022173913043478264,517,537,11,2025,0.04298344620015049
2025-11-22,104853,grain,Wheat Tukda,ઘઉં ટુકડા,0.02739130434782609,522,610,11,2025,0.046651617757712566
2025-11-22,104854,grain,Jowar White,જુવાર સફેદ,0.004347826086956522,650,978,11,2025,0.06997742663656885
2025-11-22,104855,grain,Jowar Red,જુવાર લાલ,8.695652173913044e-05,850,1007,11,2025,0.08074680210684725
2025-11-22,104856,grain,Bajri,બાજરી,0.0008695652173913044,243,423,11,2025,0.024736644093303235
2025-11-22,104857,grain,Maize,મકાઇ,0.0016304347826086958,250,400,11,2025,0.023984198645598195
2025-11-22,104858,grain,Tuver,તુવેર,0.0030434782608695656,1000,1251,11,2025,0.09927577125658389
2025-11-22,104859,grain,Gram Yellow,ચણા પીળા,0.01,905,1100,11,2025,0.08770692249811889
2025-11-22,104860,grain,Gram White,ચણા સફેદ,0.022173913043478263,1111,1811,11,2025,0.13083145221971404
2025-11-22,104861,grain,Urad,અડદ,0.0,1000,1410,11,2025,0.10675319789315274
2025-11-22,104862,grain,Mung,મગ,0.0,1250,1825,11,2025,0.13802671181339352
2025-11-22,104863,grain,Val Deshi,વાલ દેશી,0.00032608695652173916,625,800,11,2025,0.06043077501881114
2025-11-22,104864,grain,Choli,ચોળી,0.0009565217391304348,890,1350,11,2025,0.09875846501128668
2025-11-22,104865,grain,Math,મઠ,0.002173913043478261,800,1600,11,2025,0.1062829194883371
2025-11-22,104866,grain,Peas,વટાણા,0.0010869565217391304,1500,2110,11,2025,0.16318660647103084
2025-11-22,104867,grain,Kulthi,કળથી,0.0023913043478260873,450,630,11,2025,0.04420617005267118
2025-11-22,104868,grain,Rajma,રાજમા,0.0030434782608695656,900,1520,11,2025,0.1072234762979684
2025-11-22,104869,grain,Groundnut Big,મગફળી જાડી,0.0,1030,1400,11,2025,0.10769375470278404
2025-11-22,104870,grain,Groundnut Small,મગફળી જીણી,0.0,1050,1380,11,2025,0.10769375470278404
2025-11-22,104871,grain,Seasmum,તલી ,0.026086956521739132,1990,2275,11,2025,0.19398984198645597
2025-11-22,104872,grain,Castor seed,એરંડા,0.008695652173913044,1230,1323,11,2025,0.11347817908201654
2025-11-22,104873,grain,Thymol,અજમો,2.173913043478261e-05,1200,2481,11,2025,0.16652558314522195
2025-11-22,104874,grain,Soyabin,સોયાબીન,0.04130434782608696,863,910,11,2025,0.07679646350639578
2025-11-22,104875,grain,Groundnut-Fada,સીંગફાડા,0.018260869565217393,984,1498,11,2025,0.11013920240782543
2025-11-22,104876,grain,Sesmum-Black,કાળા તલ ,0.006521739130434783,3450,5180,11,2025,0.39926636568848756
2025-11-22,104877,grain,Garlic,લસણ,0.01173913043478261,600,1015,11,2025,0.0693660647103085
2025-11-22,104878,grain,Corriander,ધાણા,0.0013043478260869566,1360,1660,11,2025,0.13544018058690743
2025-11-22,104879,grain,Chillies,મરચા સુકા ,0.0016304347826086958,1150,4150,11,2025,0.24266365688487582
2025-11-22,104880,grain,Dhani,ધાણી,0.0013043478260869566,1380,1744,11,2025,0.1403310759969902
2025-11-22,104881,grain,Variyali,વરીયાળી,0.0013043478260869566,1270,1650,11,2025,0.1307373965387509
2025-11-22,104882,grain,Cummin,જીરૂ,0.01391304347826087,3530,4125,11,2025,0.3534142212189616
2025-11-22,104883,grain,Mustard,રાય,0.00034782608695652176,1650,1820,11,2025,0.1566027088036117
2025-11-22,104884,grain,Fenugreek,મેથી,0.00582608695652174,1115,1400,11,2025,0.11169112114371707
2025-11-22,104885,grain,Asario,અશેરીયો,0.00010869565217391305,1050,1225,11,2025,0.10040443942814145
2025-11-22,104886,grain,Mustard seed,રાયડો,0.006521739130434783,1324,1360,11,2025,0.11963882618510156
2025-11-22,104887,grain,Rajkoo Bee,રજકાનું બી ,8.695652173913044e-05,7000,9830,11,2025,0.7848946576373214
2025-11-24,104924,grain,Cotton B.T.,કપાસ બી.ટી.,0.0,1345,1485,11,2025,0.12650489089541006
2025-11-24,104925,grain,Wheat Lokvan,ઘઉં લોકવન,0.001956521739130435,517,561,11,2025,0.04411211437170805
2025-11-24,104926,grain,Wheat Tukda,ઘઉં ટુકડા,0.03695652173913044,518,637,11,2025,0.04773325808878856
2025-11-24,104927,grain,Jowar White,જુવાર સફેદ,0.0034782608695652175,650,948,11,2025,0.06856659142212189
2025-11-24,104928,grain,Bajri,બાજરી,0.000391304347826087,365,384,11,2025,0.028639954853273135
2025-11-24,104929,grain,Maize,મકાઇ,4.347826086956522e-05,300,300,11,2025,0.02163280662151994
2025-11-24,104930,grain,Tuver,તુવેર,0.002173913043478261,1020,1264,11,2025,0.10082768999247554
2025-11-24,104931,grain,Gram Yellow,ચણા પીળા,0.00956521739130435,915,1100,11,2025,0.08817720090293453
2025-11-24,104932,grain,Gram White,ચણા સફેદ,0.017391304347826087,1141,1822,11,2025,0.13275959367945822
2025-11-24,104933,grain,Urad,અડદ,0.0,950,1350,11,2025,0.10158013544018059
2025-11-24,104934,grain,Mung,મગ,0.015217391304347827,1100,1650,11,2025,0.12274266365688487
2025-11-24,104935,grain,Val Deshi,વાલ દેશી,0.0010869565217391304,720,1040,11,2025,0.07618510158013544
2025-11-24,104936,grain,Choli,ચોળી,0.0013043478260869566,800,1250,11,2025,0.08982317531978931
2025-11-24,104937,grain,Math,મઠ,0.006521739130434783,1000,1700,11,2025,0.12039127163280662
2025-11-24,104938,grain,Peas,વટાણા,0.0015217391304347828,1500,2100,11,2025,0.1627163280662152
2025-11-24,104939,grain,Kulthi,કળથી,0.0038043478260869567,360,630,11,2025,0.039973664409330326
2025-11-24,104940,grain,Rajma,રાજમા,0.0006521739130434783,950,1550,11,2025,0.1109857035364936
2025-11-24,104941,grain,Groundnut Big,મગફળી જાડી,0.0,1030,1416,11,2025,0.10844620015048909
2025-11-24,104942,grain,Groundnut Small,મગફળી જીણી,0.0,1040,1390,11,2025,0.10769375470278404
2025-11-24,104943,grain,Seasmum,તલી ,0.027173913043478264,1975,2251,11,2025,0.19215575620767492
2025-11-24,104944,grain,Castor seed,એરંડા,0.006956521739130435,1265,1321,11,2025,0.1150300978179082
2025-11-24,104945,grain,Thymol,અજમો,0.0004347826086956522,1500,2400,11,2025,0.1768246802106847
2025-11-24,104946,grain,Dil Seed,સુવા,8.695652173913044e-05,1100,1621,11,2025,0.12137885628291949
2025-11-24,104947,grain,Soyabin,સોયાબીન,0.03565217391304348,862,905,11,2025,0.0765142964635064
2025-11-24,104948,grain,Groundnut-Fada,સીંગફાડા,0.04347826086956522,995,1480,11,2025,0.10981000752445447
2025-11-24,104949,grain,Sesmum-Black,કાળા તલ ,0.013043478260869566,3460,5134,11,2025,0.39757336343115124
2025-11-24,104950,grain,Garlic,લસણ,0.00956521739130435,611,1011,11,2025,0.06969525959367946
2025-11-24,104951,grain,Corriander,ધાણા,0.0017391304347826088,1360,1700,11,2025,0.13732129420617004
2025-11-24,104952,grain,Chillies,મરચા સુકા ,0.0008695652173913044,1100,4100,11,2025,0.23796087283671932
2025-11-24,104953,grain,Dhani,ધાણી,0.0013043478260869566,1390,1770,11,2025,0.14202407825432653
2025-11-24,104954,grain,Variyali,વરીયાળી,0.0009782608695652175,1190,1581,11,2025,0.12373024830699773
2025-11-24,104955,grain,Cummin,જીરૂ,0.01608695652173913,3570,4061,11,2025,0.35228555304740405
2025-11-24,104956,grain,Mustard,રાય,0.00013043478260869567,1680,1960,11,2025,0.1645974416854778
2025-11-24,104957,grain,Fenugreek,મેથી,0.005326086956521739,950,1170,11,2025,0.09311512415349887
2025-11-24,104958,grain,Isabgul,ઇસબગુલ,4.347826086956522e-05,1000,1850,11,2025,0.12744544770504138
2025-11-24,104959,grain,Asario,અશેરીયો,0.00028260869565217394,1260,1260,11,2025,0.1119262603461249
2025-11-24,104960,grain,Mustard seed,રાયડો,0.0010869565217391304,1210,1367,11,2025,0.11460684725357412
2025-11-24,104961,grain,Rajkoo Bee,રજકાનું બી ,4.347826086956522e-05,7025,9000,11,2025,0.7470372460496614
2025-11-24,104962,grain,Guvar Bee,ગુવારનું બી,0.0004347826086956522,800,850,11,2025,0.07101203912716328
2025-11-25,104999,grain,Cotton B.T.,કપાસ બી.ટી.,0.1739130434782609,1335,1500,11,2025,0.1267400300978179
2025-11-25,105000,grain,Wheat Lokvan,ઘઉં લોકવન,0.002173913043478261,518,560,11,2025,0.04411211437170805
2025-11-25,105001,grain,Wheat Tukda,ઘઉં ટુકડા,0.028260869565217395,520,601,11,2025,0.04613431151241535
2025-11-25,105002,grain,Jowar White,જુવાર સફેદ,0.0006521739130434783,675,931,11,2025,0.06894281414597442
2025-11-25,105003,grain,Bajri,બાજરી,0.0004347826086956522,325,419,11,2025,0.028404815650865313
2025-11-25,105004,grain,Maize,મકાઇ,0.002173913043478261,340,380,11,2025,0.027276147479307747
2025-11-25,105005,grain,Tuver,તુવેર,0.0020869565217391307,950,1234,11,2025,0.09612490594431904
2025-11-25,105006,grain,Gram Yellow,ચણા પીળા,0.010869565217391306,900,1090,11,2025,0.0870015048908954
2025-11-25,105007,grain,Gram White,ચણા સફેદ,0.015217391304347827,1110,1775,11,2025,0.12909142212189614
2025-11-25,105008,grain,Urad,અડદ,0.03260869565217391,970,1407,11,2025,0.1052012791572611
2025-11-25,105009,grain,Mung,મગ,0.013043478260869566,1250,1750,11,2025,0.13449962377727612
2025-11-25,105010,grain,Val Deshi,વાલ દેશી,0.001,700,1050,11,2025,0.07571482317531979
2025-11-25,105011,grain,Choli,ચોળી,0.0015217391304347828,850,1090,11,2025,0.08465011286681716
2025-11-25,105012,grain,Math,મઠ,0.0026086956521739132,900,1800,11,2025,0.12039127163280662
2025-11-25,105013,grain,Peas,વટાણા,0.0008695652173913044,1500,2000,11,2025,0.15801354401805867
2025-11-25,105014,grain,Kulthi,કળથી,0.005434782608695653,423,675,11,2025,0.04505267118133935
2025-11-25,105015,grain,Rajma,રાજમા,0.0004347826086956522,900,1550,11,2025,0.10863431151241534
2025-11-25,105016,grain,Groundnut Big,મગફળી જાડી,0.0,1035,1415,11,2025,0.10863431151241534
2025-11-25,105017,grain,Groundnut Small,મગફળી જીણી,0.0,1020,1360,11,2025,0.1053423626787058
2025-11-25,105018,grain,Seasmum,તલી ,0.018260869565217393,1980,2250,11,2025,0.19234386756960117
2025-11-25,105019,grain,Castor seed,એરંડા,0.008695652173913044,1275,1322,11,2025,0.11554740406320542
2025-11-25,105020,grain,Thymol,અજમો,8.695652173913044e-05,1050,1425,11,2025,0.10981000752445447
2025-11-25,105021,grain,Dil Seed,સુવા,4.347826086956522e-05,1000,1295,11,2025,0.10134499623777275
2025-11-25,105022,grain,Soyabin,સોયાબીન,0.03260869565217391,860,926,11,2025,0.07740782543265613
2025-11-25,105023,grain,Groundnut-Fada,સીંગફાડા,0.024347826086956525,931,1472,11,2025,0.10642400300978179
2025-11-25,105024,grain,Sesmum-Black,કાળા તલ ,0.004347826086956522,3450,5170,11,2025,0.3987960872836719
2025-11-25,105025,grain,Garlic,લસણ,0.015217391304347827,626,944,11,2025,0.06724981188863807
2025-11-25,105026,grain,Corriander,ધાણા,0.0008695652173913044,1370,1735,11,2025,0.13943754702784047
2025-11-25,105027,grain,Chillies,મરચા સુકા ,0.0006521739130434783,1100,4100,11,2025,0.23796087283671932
2025-11-25,105028,grain,Dhani,ધાણી,0.0008695652173913044,1400,2000,11,2025,0.15331075996990215
2025-11-25,105029,grain,Variyali,વરીયાળી,0.0008695652173913044,1100,1525,11,2025,0.11686418359668924
2025-11-25,105030,grain,Cummin,જીરૂ,0.01173913043478261,3500,4050,11,2025,0.34847629796839724
2025-11-25,105031,grain,Mustard,રાય,0.000391304347826087,1570,1930,11,2025,0.15801354401805867
2025-11-25,105032,grain,Fenugreek,મેથી,0.0032608695652173916,1125,1520,11,2025,0.11780474040632054
2025-11-25,105033,grain,Isabgul,ઇસબગુલ,0.00015217391304347827,1320,2150,11,2025,0.1566027088036117
2025-11-25,105034,grain,Asario,અશેરીયો,0.00036956521739130437,1245,1245,11,2025,0.11051542513167795
2025-11-25,105035,grain,kalonji,કલોંજી,0.0008695652173913044,4000,4795,11,2025,0.4070259593679458
2025-11-25,105036,grain,Mustard seed,રાયડો,0.0005652173913043479,1150,1360,11,2025,0.11145598194130925
2025-11-25,105037,grain,Rajkoo Bee,રજકાનું બી ,0.00010869565217391305,8800,10000,11,2025,0.8775395033860045
2025-11-25,105038,grain,Guvar Bee,ગુવારનું બી,0.0004347826086956522,810,875,11,2025,0.07265801354401806
2025-11-26,105075,grain,Cotton B.T.,કપાસ બી.ટી.,0.0,1365,1480,11,2025,0.12721030850263354
2025-11-26,105076,grain,Wheat Lokvan,ઘઉં લોકવન,0.002173913043478261,517,535,11,2025,0.04288939051918736
2025-11-26,105077,grain,Wheat Tukda,ઘઉં ટુકડા,0.026304347826086958,518,665,11,2025,0.049050037622272384
2025-11-26,105078,grain,Jowar White,જુવાર સફેદ,0.002826086956521739,800,967,11,2025,0.0765142964635064
2025-11-26,105079,grain,Bajri,બાજરી,0.0008695652173913044,251,512,11,2025,0.02929834462001505
2025-11-26,105080,grain,Tuver,તુવેર,0.0026086956521739132,900,1270,11,2025,0.09546651617757712
2025-11-26,105081,grain,Gram Yellow,ચણા પીળા,0.013043478260869566,905,1092,11,2025,0.08733069977426636
2025-11-26,105082,grain,Gram White,ચણા સફેદ,0.01956521739130435,1110,1780,11,2025,0.12932656132430398
2025-11-26,105083,grain,Urad,અડદ,0.0,1100,1490,11,2025,0.11521820917983445
2025-11-26,105084,grain,Mung,મગ,0.01956521739130435,1250,1760,11,2025,0.1349699021820918
2025-11-26,105085,grain,Val Deshi,વાલ દેશી,0.007608695652173913,800,1034,11,2025,0.07966516177577125
2025-11-26,105086,grain,Choli,ચોળી,0.0013043478260869566,900,1315,11,2025,0.09758276899924755
2025-11-26,105087,grain,Math,મઠ,0.006086956521739131,1000,1800,11,2025,0.1250940556809631
2025-11-26,105088,grain,Peas,વટાણા,0.0010869565217391304,1500,2023,11,2025,0.15909518434913467
2025-11-26,105089,grain,Kulthi,કળથી,0.00391304347826087,360,475,11,2025,0.032684349134687735
2025-11-26,105090,grain,Rajma,રાજમા,0.0006521739130434783,900,1500,11,2025,0.1062829194883371
2025-11-26,105091,grain,Groundnut Big,મગફળી જાડી,0.0,1040,1425,11,2025,0.10933972911963882
2025-11-26,105092,grain,Groundnut Small,મગફળી જીણી,0.0,1025,1405,11,2025,0.10769375470278404
2025-11-26,105093,grain,Seasmum,તલી ,0.018260869565217393,1990,2260,11,2025,0.1932844243792325
2025-11-26,105094,grain,Sunflower,સુરજમુખી,0.0005434782608695652,540,1260,11,2025,0.07806621519939805
2025-11-26,105095,grain,Castor seed,એરંડા,0.01391304347826087,1240,1318,11,2025,0.11371331828442438
2025-11-26,105096,grain,Dil Seed,સુવા,0.00013043478260869567,950,1150,11,2025,0.09217456734386757
2025-11-26,105097,grain,Soyabin,સોયાબીન,0.02391304347826087,867,910,11,2025,0.07698457486832204
2025-11-26,105098,grain,Groundnut-Fada,સીંગફાડા,0.02739130434782609,944,1507,11,2025,0.10868133935289691
2025-11-26,105099,grain,Sesmum-Black,કાળા તલ ,0.0034782608695652175,3460,5130,11,2025,0.397385252069225
2025-11-26,105100,grain,Garlic,લસણ,0.010869565217391306,625,950,11,2025,0.0674849510910459
2025-11-26,105101,grain,Corriander,ધાણા,0.0008695652173913044,1380,1730,11,2025,0.13967268623024828
2025-11-26,105102,grain,Chillies,મરચા સુકા ,0.000782608695652174,1200,4250,11,2025,0.24971783295711059
2025-11-26,105103,grain,Dhani,ધાણી,0.0008695652173913044,1405,1870,11,2025,0.14743227990970653
2025-11-26,105104,grain,Cummin,જીરૂ,0.014347826086956523,3500,4000,11,2025,0.346124905944319
2025-11-26,105105,grain,Mustard,રાય,8.695652173913044e-05,1600,1935,11,2025,0.15965951843491344
2025-11-26,105106,grain,Fenugreek,મેથી,0.006956521739130435,1144,1500,11,2025,0.11775771256583897
2025-11-26,105107,grain,Isabgul,ઇસબગુલ,0.0004347826086956522,1200,2153,11,2025,0.1511004514672686
2025-11-26,105108,grain,kalonji,કલોંજી,0.0002173913043478261,3900,4600,11,2025,0.3931527464258841
2025-11-26,105109,grain,Mustard seed,રાયડો,0.0010869565217391304,1250,1350,11,2025,0.11568848758465011
2025-11-26,105110,grain,Rajkoo Bee,રજકાનું બી ,0.00015217391304347827,7699,10250,11,2025,0.8375188111361926
2025-11-26,105111,grain,Guvar Bee,ગુવારનું બી,0.0004347826086956522,800,860,11,2025,0.07148231753197892
2025-11-27,105148,grain,Cotton B.T.,કપાસ બી.ટી.,0.15217391304347827,1335,1500,11,2025,0.1267400300978179
2025-11-27,105149,grain,Wheat Lokvan,ઘઉં લોકવન,0.0013043478260869566,515,545,11,2025,0.04326561324303988
2025-11-27,105150,grain,Wheat Tukda,ઘઉં ટુકડા,0.02391304347826087,518,641,11,2025,0.047921369450714825
2025-11-27,105151,grain,Jowar White,જુવાર સફેદ,0.0030434782608695656,700,941,11,2025,0.0705887885628292
2025-11-27,105152,grain,Bajri,બાજરી,0.0004347826086956522,360,394,11,2025,0.028875094055680964
2025-11-27,105153,grain,Tuver,તુવેર,0.0026086956521739132,970,1219,11,2025,0.09636004514672686
2025-11-27,105154,grain,Gram Yellow,ચણા પીળા,0.010869565217391306,915,1095,11,2025,0.08794206170052671
2025-11-27,105155,grain,Gram White,ચણા સફેદ,0.017391304347826087,1121,1850,11,2025,0.13313581640331074
2025-11-27,105156,grain,Urad,અડદ,0.0,1030,1506,11,2025,0.11267870579382995
2025-11-27,105157,grain,Mung,મગ,0.013478260869565219,1200,1781,11,2025,0.13360609480812638
2025-11-27,105158,grain,Choli,ચોળી,0.001565217391304348,770,1215,11,2025,0.08676636568848758
2025-11-27,105159,grain,Math,મઠ,0.004347826086956522,1040,1700,11,2025,0.12227238525206922
2025-11-27,105160,grain,Peas,વટાણા,0.0008695652173913044,1400,2050,11,2025,0.15566215199398042
2025-11-27,105161,grain,Kulthi,કળથી,0.0009782608695652175,360,900,11,2025,0.0526711813393529
2025-11-27,105162,grain,Rajma,રાજમા,0.0010869565217391304,900,1540,11,2025,0.1081640331075997
2025-11-27,105163,grain,Groundnut Big,મગફળી જાડી,0.0,1035,1410,11,2025,0.10839917231000752
2025-11-27,105164,grain,Groundnut Small,મગફળી જીણી,0.0,1020,1411,11,2025,0.1077407825432656
2025-11-27,105165,grain,Seasmum,તલી ,0.030434782608695653,1950,2300,11,2025,0.1932844243792325
2025-11-27,105166,grain,Castor seed,એરંડા,0.015217391304347827,1250,1326,11,2025,0.11455981941309255
2025-11-27,105167,grain,Thymol,અજમો,4.347826086956522e-05,1200,2200,11,2025,0.15331075996990215
2025-11-27,105168,grain,Dil Seed,સુવા,0.00017391304347826088,960,1300,11,2025,0.09969902182091799
2025-11-27,105169,grain,Soyabin,સોયાબીન,0.028260869565217395,868,901,11,2025,0.07660835214446952
2025-11-27,105170,grain,Groundnut-Fada,સીંગફાડા,0.04782608695652174,925,1481,11,2025,0.10656508653122648
2025-11-27,105171,grain,Sesmum-Black,કાળા તલ ,0.006521739130434783,3500,5240,11,2025,0.4044394281414597
2025-11-27,105172,grain,Garlic,લસણ,0.009130434782608696,650,940,11,2025,0.06819036869826937
2025-11-27,105173,grain,Corriander,ધાણા,0.0017391304347826088,1360,1870,11,2025,0.1453160270880361
2025-11-27,105174,grain,Chillies,મરચા સુકા ,0.0004347826086956522,1000,4160,11,2025,0.23607975921745672
2025-11-27,105175,grain,Dhani,ધાણી,0.0017391304347826088,1420,1880,11,2025,0.14860797592174566
2025-11-27,105176,grain,Variyali,વરીયાળી,0.0013043478260869566,1100,1461,11,2025,0.11385440180586907
2025-11-27,105177,grain,Cummin,જીરૂ,0.013043478260869566,3500,4021,11,2025,0.3471124905944319
2025-11-27,105178,grain,Mustard,રાય,0.00032608695652173916,1700,1984,11,2025,0.16666666666666666
2025-11-27,105179,grain,Fenugreek,મેથી,0.010869565217391306,1090,1425,11,2025,0.11169112114371707
2025-11-27,105180,grain,Isabgul,ઇસબગુલ,0.0006956521739130435,1225,2150,11,2025,0.15213506395786303
2025-11-27,105181,grain,kalonji,કલોંજી,0.0006521739130434783,4250,4590,11,2025,0.4091422121896162
2025-11-27,105182,grain,Mustard seed,રાયડો,0.0016304347826086958,1274,1340,11,2025,0.11634687735139201
2025-11-27,105183,grain,Rajkoo Bee,રજકાનું બી ,0.00013043478260869567,7775,10500,11,2025,0.8528498871331829
2025-11-27,105184,grain,Guvar Bee,ગુવારનું બી,0.0016304347826086958,820,860,11,2025,0.07242287434161022
2025-11-28,105221,grain,Cotton B.T.,કપાસ બી.ટી.,0.0,1324,1485,11,2025,0.1255173062452972
2025-11-28,105222,grain,Wheat Lokvan,ઘઉં લોકવન,0.002173913043478261,517,576,11,2025,0.04481753197893153
2025-11-28,105223,grain,Wheat Tukda,ઘઉં ટુકડા,0.01956521739130435,523,605,11,2025,0.0464635063957863
2025-11-28,105224,grain,Jowar White,જુવાર સફેદ,0.0010869565217391304,790,910,11,2025,0.07336343115124153
2025-11-28,105225,grain,Bajri,બાજરી,0.0008695652173913044,312,562,11,2025,0.03451843491346877
2025-11-28,105226,grain,Maize,મકાઇ,0.0004347826086956522,390,440,11,2025,0.032449209932279906
2025-11-28,105227,grain,Tuver,તુવેર,0.00391304347826087,1080,1351,11,2025,0.1077407825432656
2025-11-28,105228,grain,Gram Yellow,ચણા પીળા,0.008695652173913044,911,1090,11,2025,0.08751881113619263
2025-11-28,105229,grain,Gram White,ચણા સફેદ,0.013043478260869566,1125,1830,11,2025,0.1323833709556057
2025-11-28,105230,grain,Urad,અડદ,0.028260869565217395,915,1443,11,2025,0.10430775018811136
2025-11-28,105231,grain,Mung,મગ,0.013260869565217392,1200,1761,11,2025,0.1326655379984951
2025-11-28,105232,grain,Val Deshi,વાલ દેશી,0.0016304347826086958,650,900,11,2025,0.06630925507900677
2025-11-28,105233,grain,Choli,ચોળી,0.0010869565217391304,920,1324,11,2025,0.09894657637321294
2025-11-28,105234,grain,Math,મઠ,0.005652173913043478,900,1800,11,2025,0.12039127163280662
2025-11-28,105235,grain,Peas,વટાણા,0.0013043478260869566,1400,2040,11,2025,0.15519187358916478
2025-11-28,105236,grain,Kulthi,કળથી,0.0016304347826086958,425,540,11,2025,0.038797968397291195
2025-11-28,105237,grain,Rajma,રાજમા,0.0008695652173913044,900,1500,11,2025,0.1062829194883371
2025-11-28,105238,grain,Groundnut Big,મગફળી જાડી,0.0,1035,1411,11,2025,0.10844620015048909
2025-11-28,105239,grain,Groundnut Small,મગફળી જીણી,0.0,1010,1370,11,2025,0.1053423626787058
2025-11-28,105240,grain,Seasmum,તલી ,0.019347826086956524,1970,2284,11,2025,0.19347253574115875
2025-11-28,105241,grain,Castor seed,એરંડા,0.010869565217391306,1241,1326,11,2025,0.11413656884875846
2025-11-28,105242,grain,Thymol,અજમો,0.00026086956521739134,1270,1935,11,2025,0.14414033107599697
2025-11-28,105243,grain,Dil Seed,સુવા,0.00017391304347826088,1150,1675,11,2025,0.12626975169300225
2025-11-28,105244,grain,Soyabin,સોયાબીન,0.02173913043478261,855,885,11,2025,0.07524454477050414
2025-11-28,105245,grain,Groundnut-Fada,સીંગફાડા,0.026086956521739132,950,1440,11,2025,0.10581264108352144
2025-11-28,105246,grain,Sesmum-Black,કાળા તલ ,0.010869565217391306,3520,5170,11,2025,0.4020880361173815
2025-11-28,105247,grain,Garlic,લસણ,0.008695652173913044,630,960,11,2025,0.06819036869826937
2025-11-28,105248,grain,Corriander,ધાણા,0.0017391304347826088,1400,2001,11,2025,0.15335778781038373
2025-11-28,105249,grain,Chillies,મરચા સુકા ,0.0006956521739130435,1000,3800,11,2025,0.2191497366440933
2025-11-28,105250,grain,Dhani,ધાણી,0.0013043478260869566,1440,1960,11,2025,0.15331075996990215
2025-11-28,105251,grain,Cummin,જીરૂ,0.01956521739130435,3560,4100,11,2025,0.3536493604213694
2025-11-28,105252,grain,Mustard,રાય,6.521739130434783e-05,1650,1915,11,2025,0.1610703536493604
2025-11-28,105253,grain,Fenugreek,મેથી,0.012282608695652175,1120,1300,11,2025,0.1072234762979684
2025-11-28,105254,grain,Isabgul,ઇસબગુલ,0.000391304347826087,1250,2120,11,2025,0.15189992475545522
2025-11-28,105255,grain,Asario,અશેરીયો,0.00010869565217391305,1150,1150,11,2025,0.10158013544018059
2025-11-28,105256,grain,Mustard seed,રાયડો,0.006521739130434783,1250,1350,11,2025,0.11568848758465011
2025-11-28,105257,grain,Rajkoo Bee,રજકાનું બી ,6.521739130434783e-05,7400,9705,11,2025,0.7978273137697517
2025-11-28,105258,grain,Guvar Bee,ગુવારનું બી,0.0005434782608695652,810,920,11,2025,0.07477426636568849
